timestamp,path_img,dofw,weekend
2023-08-17 03:06:13.562681,img/cibaduyut/cibaduyut-8-17 3-6-13.png,3,0
2023-08-17 03:06:33.970762,img/kopo/kopo-8-17 3-6-33.png,3,0
2023-08-17 03:06:39.378272,img/kopo/kopo-8-17 3-6-39.png,3,0
2023-08-17 03:06:44.756747,img/kopo/kopo-8-17 3-6-44.png,3,0
2023-08-17 03:07:05.155244,img/pasirkoja_selatan/pasirkoja_selatan-8-17 3-7-5.png,3,0
2023-08-17 03:07:10.642806,img/pasirkoja_selatan/pasirkoja_selatan-8-17 3-7-10.png,3,0
2023-08-17 03:07:16.079604,img/pasirkoja_selatan/pasirkoja_selatan-8-17 3-7-16.png,3,0
2023-08-17 03:07:36.538459,img/pasirkoja_barat/pasirkoja_barat-8-17 3-7-36.png,3,0
2023-08-17 03:07:41.954617,img/pasirkoja_barat/pasirkoja_barat-8-17 3-7-41.png,3,0
2023-08-17 03:07:47.358214,img/pasirkoja_barat/pasirkoja_barat-8-17 3-7-47.png,3,0
2023-08-17 03:08:07.786195,img/pasirkoja_utara/pasirkoja_utara-8-17 3-8-7.png,3,0
2023-08-17 03:08:13.153017,img/pasirkoja_utara/pasirkoja_utara-8-17 3-8-13.png,3,0
2023-08-17 03:08:18.524076,img/pasirkoja_utara/pasirkoja_utara-8-17 3-8-18.png,3,0
2023-08-17 03:08:38.901819,img/cibeureum/cibeureum-8-17 3-8-38.png,3,0
2023-08-17 03:08:44.434918,img/cibeureum/cibeureum-8-17 3-8-44.png,3,0
2023-08-17 03:08:49.967338,img/cibeureum/cibeureum-8-17 3-8-49.png,3,0
2023-08-17 03:24:23.043420,img/gedebage_timur/gedebage_timur-8-17 3-24-23.png,3,0
2023-08-17 03:24:28.525680,img/gedebage_timur/gedebage_timur-8-17 3-24-28.png,3,0
2023-08-17 03:24:34.010358,img/gedebage_timur/gedebage_timur-8-17 3-24-34.png,3,0
2023-08-17 03:24:54.454768,img/gedebage_barat/gedebage_barat-8-17 3-24-54.png,3,0
2023-08-17 03:24:59.859264,img/gedebage_barat/gedebage_barat-8-17 3-24-59.png,3,0
2023-08-17 03:25:05.308835,img/gedebage_barat/gedebage_barat-8-17 3-25-5.png,3,0
2023-08-17 03:25:25.717646,img/gedebage_selatan/gedebage_selatan-8-17 3-25-25.png,3,0
2023-08-17 03:25:31.069062,img/gedebage_selatan/gedebage_selatan-8-17 3-25-31.png,3,0
2023-08-17 03:25:36.425069,img/gedebage_selatan/gedebage_selatan-8-17 3-25-36.png,3,0
2023-08-17 03:25:56.764370,img/gedebage_utara/gedebage_utara-8-17 3-25-56.png,3,0
2023-08-17 03:26:02.184206,img/gedebage_utara/gedebage_utara-8-17 3-26-2.png,3,0
2023-08-17 03:26:07.623431,img/gedebage_utara/gedebage_utara-8-17 3-26-7.png,3,0
2023-08-17 03:26:28.047673,img/samsat/samsat-8-17 3-26-28.png,3,0
2023-08-17 03:26:33.408787,img/samsat/samsat-8-17 3-26-33.png,3,0
2023-08-17 03:26:38.792037,img/samsat/samsat-8-17 3-26-38.png,3,0
2023-08-17 03:26:59.206929,img/samsat_barat/samsat_barat-8-17 3-26-59.png,3,0
2023-08-17 03:27:04.517094,img/samsat_barat/samsat_barat-8-17 3-27-4.png,3,0
2023-08-17 03:27:09.850492,img/samsat_barat/samsat_barat-8-17 3-27-9.png,3,0
2023-08-17 03:27:30.262806,img/samsat_selatan/samsat_selatan-8-17 3-27-30.png,3,0
2023-08-17 03:27:35.746277,img/samsat_selatan/samsat_selatan-8-17 3-27-35.png,3,0
2023-08-17 03:27:41.248089,img/samsat_selatan/samsat_selatan-8-17 3-27-41.png,3,0
2023-08-17 03:28:01.684783,img/samsat_utara/samsat_utara-8-17 3-28-1.png,3,0
2023-08-17 03:28:07.024539,img/samsat_utara/samsat_utara-8-17 3-28-7.png,3,0
2023-08-17 03:28:12.397602,img/samsat_utara/samsat_utara-8-17 3-28-12.png,3,0
2023-08-17 03:28:32.730389,img/buahbatu/buahbatu-8-17 3-28-32.png,3,0
2023-08-17 03:28:38.130908,img/buahbatu/buahbatu-8-17 3-28-38.png,3,0
2023-08-17 03:28:43.546147,img/buahbatu/buahbatu-8-17 3-28-43.png,3,0
2023-08-17 03:29:03.961138,img/buahbatu_timur/buahbatu_timur-8-17 3-29-3.png,3,0
2023-08-17 03:29:09.327315,img/buahbatu_timur/buahbatu_timur-8-17 3-29-9.png,3,0
2023-08-17 03:29:14.654639,img/buahbatu_timur/buahbatu_timur-8-17 3-29-14.png,3,0
2023-08-17 03:29:35.002094,img/buahbatu_selatan/buahbatu_selatan-8-17 3-29-35.png,3,0
2023-08-17 03:29:40.321709,img/buahbatu_selatan/buahbatu_selatan-8-17 3-29-40.png,3,0
2023-08-17 03:29:45.702480,img/buahbatu_selatan/buahbatu_selatan-8-17 3-29-45.png,3,0
2023-08-17 03:30:06.067484,img/buahbatu_barat/buahbatu_barat-8-17 3-30-6.png,3,0
2023-08-17 03:30:11.424023,img/buahbatu_barat/buahbatu_barat-8-17 3-30-11.png,3,0
2023-08-17 03:30:16.738476,img/buahbatu_barat/buahbatu_barat-8-17 3-30-16.png,3,0
2023-08-17 03:30:37.103057,img/buahbatu_utara/buahbatu_utara-8-17 3-30-37.png,3,0
2023-08-17 03:30:42.442714,img/buahbatu_utara/buahbatu_utara-8-17 3-30-42.png,3,0
2023-08-17 03:30:47.768282,img/buahbatu_utara/buahbatu_utara-8-17 3-30-47.png,3,0
2023-08-17 03:31:08.181086,img/batununggal/batununggal-8-17 3-31-8.png,3,0
2023-08-17 03:31:13.649320,img/batununggal/batununggal-8-17 3-31-13.png,3,0
2023-08-17 03:31:19.120158,img/batununggal/batununggal-8-17 3-31-19.png,3,0
2023-08-17 03:31:39.566502,img/batununggal_barat/batununggal_barat-8-17 3-31-39.png,3,0
2023-08-17 03:31:44.818440,img/batununggal_barat/batununggal_barat-8-17 3-31-44.png,3,0
2023-08-17 03:31:50.091475,img/batununggal_barat/batununggal_barat-8-17 3-31-50.png,3,0
2023-08-17 03:32:10.453394,img/toha/toha-8-17 3-32-10.png,3,0
2023-08-17 03:32:15.905454,img/toha/toha-8-17 3-32-15.png,3,0
2023-08-17 03:32:21.320740,img/toha/toha-8-17 3-32-21.png,3,0
2023-08-17 03:32:41.741434,img/toha_barat/toha_barat-8-17 3-32-41.png,3,0
2023-08-17 03:32:47.149801,img/toha_barat/toha_barat-8-17 3-32-47.png,3,0
2023-08-17 03:32:52.594381,img/toha_barat/toha_barat-8-17 3-32-52.png,3,0
2023-08-17 03:33:12.969538,img/toha_selatan/toha_selatan-8-17 3-33-12.png,3,0
2023-08-17 03:33:18.396650,img/toha_selatan/toha_selatan-8-17 3-33-18.png,3,0
2023-08-17 03:33:23.810457,img/toha_selatan/toha_selatan-8-17 3-33-23.png,3,0
2023-08-17 03:33:44.283929,img/toha_utara/toha_utara-8-17 3-33-44.png,3,0
2023-08-17 03:33:49.761815,img/toha_utara/toha_utara-8-17 3-33-49.png,3,0
2023-08-17 03:33:55.253976,img/toha_utara/toha_utara-8-17 3-33-55.png,3,0
2023-08-17 03:34:15.671584,img/toha_timur/toha_timur-8-17 3-34-15.png,3,0
2023-08-17 03:34:21.121841,img/toha_timur/toha_timur-8-17 3-34-21.png,3,0
2023-08-17 03:34:26.506902,img/toha_timur/toha_timur-8-17 3-34-26.png,3,0
2023-08-17 03:34:46.771654,img/cibaduyut/cibaduyut-8-17 3-34-46.png,3,0
2023-08-17 03:34:52.153331,img/cibaduyut/cibaduyut-8-17 3-34-52.png,3,0
2023-08-17 03:34:57.523611,img/cibaduyut/cibaduyut-8-17 3-34-57.png,3,0
2023-08-17 03:35:17.910874,img/kopo/kopo-8-17 3-35-17.png,3,0
2023-08-17 03:35:23.295299,img/kopo/kopo-8-17 3-35-23.png,3,0
2023-08-17 03:35:28.717224,img/kopo/kopo-8-17 3-35-28.png,3,0
2023-08-17 03:35:49.168156,img/pasirkoja_selatan/pasirkoja_selatan-8-17 3-35-49.png,3,0
2023-08-17 03:35:54.607719,img/pasirkoja_selatan/pasirkoja_selatan-8-17 3-35-54.png,3,0
2023-08-17 03:36:00.074555,img/pasirkoja_selatan/pasirkoja_selatan-8-17 3-36-0.png,3,0
2023-08-17 03:36:20.564012,img/pasirkoja_barat/pasirkoja_barat-8-17 3-36-20.png,3,0
2023-08-17 03:36:25.987577,img/pasirkoja_barat/pasirkoja_barat-8-17 3-36-25.png,3,0
2023-08-17 03:36:31.398223,img/pasirkoja_barat/pasirkoja_barat-8-17 3-36-31.png,3,0
2023-08-17 03:36:51.828196,img/pasirkoja_utara/pasirkoja_utara-8-17 3-36-51.png,3,0
2023-08-17 03:36:57.203915,img/pasirkoja_utara/pasirkoja_utara-8-17 3-36-57.png,3,0
2023-08-17 03:37:02.595656,img/pasirkoja_utara/pasirkoja_utara-8-17 3-37-2.png,3,0
2023-08-17 03:37:23.049045,img/cibeureum/cibeureum-8-17 3-37-23.png,3,0
2023-08-17 03:37:28.559747,img/cibeureum/cibeureum-8-17 3-37-28.png,3,0
2023-08-17 03:37:34.109489,img/cibeureum/cibeureum-8-17 3-37-34.png,3,0
2023-08-17 03:53:06.624558,img/gedebage_timur/gedebage_timur-8-17 3-53-6.png,3,0
2023-08-17 03:53:11.766529,img/gedebage_timur/gedebage_timur-8-17 3-53-11.png,3,0
2023-08-17 03:53:17.177050,img/gedebage_timur/gedebage_timur-8-17 3-53-17.png,3,0
2023-08-17 03:53:37.607498,img/gedebage_barat/gedebage_barat-8-17 3-53-37.png,3,0
2023-08-17 03:53:43.021792,img/gedebage_barat/gedebage_barat-8-17 3-53-43.png,3,0
2023-08-17 03:53:48.407559,img/gedebage_barat/gedebage_barat-8-17 3-53-48.png,3,0
2023-08-17 03:54:08.847562,img/gedebage_selatan/gedebage_selatan-8-17 3-54-8.png,3,0
2023-08-17 03:54:14.194608,img/gedebage_selatan/gedebage_selatan-8-17 3-54-14.png,3,0
2023-08-17 03:54:19.532664,img/gedebage_selatan/gedebage_selatan-8-17 3-54-19.png,3,0
2023-08-17 03:54:39.888433,img/gedebage_utara/gedebage_utara-8-17 3-54-39.png,3,0
2023-08-17 03:54:45.319585,img/gedebage_utara/gedebage_utara-8-17 3-54-45.png,3,0
2023-08-17 03:54:50.778043,img/gedebage_utara/gedebage_utara-8-17 3-54-50.png,3,0
2023-08-17 03:55:11.203780,img/samsat/samsat-8-17 3-55-11.png,3,0
2023-08-17 03:55:16.577005,img/samsat/samsat-8-17 3-55-16.png,3,0
2023-08-17 03:55:21.942298,img/samsat/samsat-8-17 3-55-21.png,3,0
2023-08-17 03:55:42.350884,img/samsat_barat/samsat_barat-8-17 3-55-42.png,3,0
2023-08-17 03:55:47.771322,img/samsat_barat/samsat_barat-8-17 3-55-47.png,3,0
2023-08-17 03:55:53.133563,img/samsat_barat/samsat_barat-8-17 3-55-53.png,3,0
2023-08-17 03:56:13.552222,img/samsat_selatan/samsat_selatan-8-17 3-56-13.png,3,0
2023-08-17 03:56:18.995961,img/samsat_selatan/samsat_selatan-8-17 3-56-18.png,3,0
2023-08-17 03:56:24.457260,img/samsat_selatan/samsat_selatan-8-17 3-56-24.png,3,0
2023-08-17 03:56:44.869944,img/samsat_utara/samsat_utara-8-17 3-56-44.png,3,0
2023-08-17 03:56:50.228836,img/samsat_utara/samsat_utara-8-17 3-56-50.png,3,0
2023-08-17 03:56:55.606084,img/samsat_utara/samsat_utara-8-17 3-56-55.png,3,0
2023-08-17 03:57:15.998746,img/buahbatu/buahbatu-8-17 3-57-15.png,3,0
2023-08-17 03:57:21.417572,img/buahbatu/buahbatu-8-17 3-57-21.png,3,0
2023-08-17 03:57:26.824287,img/buahbatu/buahbatu-8-17 3-57-26.png,3,0
2023-08-17 03:57:47.253333,img/buahbatu_timur/buahbatu_timur-8-17 3-57-47.png,3,0
2023-08-17 03:57:52.602806,img/buahbatu_timur/buahbatu_timur-8-17 3-57-52.png,3,0
2023-08-17 03:57:57.942330,img/buahbatu_timur/buahbatu_timur-8-17 3-57-57.png,3,0
2023-08-17 03:58:18.332053,img/buahbatu_selatan/buahbatu_selatan-8-17 3-58-18.png,3,0
2023-08-17 03:58:23.700306,img/buahbatu_selatan/buahbatu_selatan-8-17 3-58-23.png,3,0
2023-08-17 03:58:29.050334,img/buahbatu_selatan/buahbatu_selatan-8-17 3-58-29.png,3,0
2023-08-17 03:58:49.432779,img/buahbatu_barat/buahbatu_barat-8-17 3-58-49.png,3,0
2023-08-17 03:58:54.810470,img/buahbatu_barat/buahbatu_barat-8-17 3-58-54.png,3,0
2023-08-17 03:59:00.198867,img/buahbatu_barat/buahbatu_barat-8-17 3-59-0.png,3,0
2023-08-17 03:59:20.563188,img/buahbatu_utara/buahbatu_utara-8-17 3-59-20.png,3,0
2023-08-17 03:59:25.916798,img/buahbatu_utara/buahbatu_utara-8-17 3-59-25.png,3,0
2023-08-17 03:59:31.320225,img/buahbatu_utara/buahbatu_utara-8-17 3-59-31.png,3,0
2023-08-17 03:59:51.725894,img/batununggal/batununggal-8-17 3-59-51.png,3,0
2023-08-17 03:59:57.166395,img/batununggal/batununggal-8-17 3-59-57.png,3,0
2023-08-17 04:00:02.608533,img/batununggal/batununggal-8-17 4-0-2.png,3,0
2023-08-17 04:00:23.053231,img/batununggal_barat/batununggal_barat-8-17 4-0-23.png,3,0
2023-08-17 04:00:28.386657,img/batununggal_barat/batununggal_barat-8-17 4-0-28.png,3,0
2023-08-17 04:00:33.768740,img/batununggal_barat/batununggal_barat-8-17 4-0-33.png,3,0
2023-08-17 04:00:54.043784,img/toha/toha-8-17 4-0-54.png,3,0
2023-08-17 04:00:59.444577,img/toha/toha-8-17 4-0-59.png,3,0
2023-08-17 04:01:04.868106,img/toha/toha-8-17 4-1-4.png,3,0
2023-08-17 04:01:25.327300,img/toha_barat/toha_barat-8-17 4-1-25.png,3,0
2023-08-17 04:01:30.625667,img/toha_barat/toha_barat-8-17 4-1-30.png,3,0
2023-08-17 04:01:35.943425,img/toha_barat/toha_barat-8-17 4-1-35.png,3,0
2023-08-17 04:01:56.297772,img/toha_selatan/toha_selatan-8-17 4-1-56.png,3,0
2023-08-17 04:02:01.728479,img/toha_selatan/toha_selatan-8-17 4-2-1.png,3,0
2023-08-17 04:02:07.111211,img/toha_selatan/toha_selatan-8-17 4-2-7.png,3,0
2023-08-17 04:02:27.601183,img/toha_utara/toha_utara-8-17 4-2-27.png,3,0
2023-08-17 04:02:33.096033,img/toha_utara/toha_utara-8-17 4-2-33.png,3,0
2023-08-17 04:02:38.596912,img/toha_utara/toha_utara-8-17 4-2-38.png,3,0
2023-08-17 04:02:59.114705,img/toha_timur/toha_timur-8-17 4-2-59.png,3,0
2023-08-17 04:03:04.453847,img/toha_timur/toha_timur-8-17 4-3-4.png,3,0
2023-08-17 04:03:09.849263,img/toha_timur/toha_timur-8-17 4-3-9.png,3,0
2023-08-17 04:03:30.223319,img/cibaduyut/cibaduyut-8-17 4-3-30.png,3,0
2023-08-17 04:03:35.601124,img/cibaduyut/cibaduyut-8-17 4-3-35.png,3,0
2023-08-17 04:03:40.997484,img/cibaduyut/cibaduyut-8-17 4-3-40.png,3,0
2023-08-17 04:04:01.417045,img/kopo/kopo-8-17 4-4-1.png,3,0
2023-08-17 04:04:06.807724,img/kopo/kopo-8-17 4-4-6.png,3,0
2023-08-17 04:04:12.219069,img/kopo/kopo-8-17 4-4-12.png,3,0
2023-08-17 04:04:32.624855,img/pasirkoja_selatan/pasirkoja_selatan-8-17 4-4-32.png,3,0
2023-08-17 04:04:38.121015,img/pasirkoja_selatan/pasirkoja_selatan-8-17 4-4-38.png,3,0
2023-08-17 04:04:43.583623,img/pasirkoja_selatan/pasirkoja_selatan-8-17 4-4-43.png,3,0
2023-08-17 04:05:04.058515,img/pasirkoja_barat/pasirkoja_barat-8-17 4-5-4.png,3,0
2023-08-17 04:05:09.518112,img/pasirkoja_barat/pasirkoja_barat-8-17 4-5-9.png,3,0
2023-08-17 04:05:14.980198,img/pasirkoja_barat/pasirkoja_barat-8-17 4-5-14.png,3,0
2023-08-17 04:05:35.440513,img/pasirkoja_utara/pasirkoja_utara-8-17 4-5-35.png,3,0
2023-08-17 04:05:40.818738,img/pasirkoja_utara/pasirkoja_utara-8-17 4-5-40.png,3,0
2023-08-17 04:05:46.198782,img/pasirkoja_utara/pasirkoja_utara-8-17 4-5-46.png,3,0
2023-08-17 04:06:06.624142,img/cibeureum/cibeureum-8-17 4-6-6.png,3,0
2023-08-17 04:06:12.152743,img/cibeureum/cibeureum-8-17 4-6-12.png,3,0
2023-08-17 04:06:17.693638,img/cibeureum/cibeureum-8-17 4-6-17.png,3,0
2023-08-17 04:21:50.143904,img/gedebage_timur/gedebage_timur-8-17 4-21-50.png,3,0
2023-08-17 04:21:55.576938,img/gedebage_timur/gedebage_timur-8-17 4-21-55.png,3,0
2023-08-17 04:22:01.036898,img/gedebage_timur/gedebage_timur-8-17 4-22-1.png,3,0
2023-08-17 04:22:21.543531,img/gedebage_barat/gedebage_barat-8-17 4-22-21.png,3,0
2023-08-17 04:22:26.972225,img/gedebage_barat/gedebage_barat-8-17 4-22-26.png,3,0
2023-08-17 04:22:32.406510,img/gedebage_barat/gedebage_barat-8-17 4-22-32.png,3,0
2023-08-17 04:22:52.871174,img/gedebage_selatan/gedebage_selatan-8-17 4-22-52.png,3,0
2023-08-17 04:22:58.212849,img/gedebage_selatan/gedebage_selatan-8-17 4-22-58.png,3,0
2023-08-17 04:23:03.555178,img/gedebage_selatan/gedebage_selatan-8-17 4-23-3.png,3,0
2023-08-17 04:23:23.927597,img/gedebage_utara/gedebage_utara-8-17 4-23-23.png,3,0
2023-08-17 04:23:29.347510,img/gedebage_utara/gedebage_utara-8-17 4-23-29.png,3,0
2023-08-17 04:23:34.756657,img/gedebage_utara/gedebage_utara-8-17 4-23-34.png,3,0
2023-08-17 04:23:55.159779,img/samsat/samsat-8-17 4-23-55.png,3,0
2023-08-17 04:24:00.570845,img/samsat/samsat-8-17 4-24-0.png,3,0
2023-08-17 04:24:05.938760,img/samsat/samsat-8-17 4-24-5.png,3,0
2023-08-17 04:24:26.320212,img/samsat_barat/samsat_barat-8-17 4-24-26.png,3,0
2023-08-17 04:24:31.648666,img/samsat_barat/samsat_barat-8-17 4-24-31.png,3,0
2023-08-17 04:24:37.002358,img/samsat_barat/samsat_barat-8-17 4-24-37.png,3,0
2023-08-17 04:24:57.367399,img/samsat_selatan/samsat_selatan-8-17 4-24-57.png,3,0
2023-08-17 04:25:02.812541,img/samsat_selatan/samsat_selatan-8-17 4-25-2.png,3,0
2023-08-17 04:25:08.264640,img/samsat_selatan/samsat_selatan-8-17 4-25-8.png,3,0
2023-08-17 04:25:28.729870,img/samsat_utara/samsat_utara-8-17 4-25-28.png,3,0
2023-08-17 04:25:34.067976,img/samsat_utara/samsat_utara-8-17 4-25-34.png,3,0
2023-08-17 04:25:39.358808,img/samsat_utara/samsat_utara-8-17 4-25-39.png,3,0
2023-08-17 04:25:59.679869,img/buahbatu/buahbatu-8-17 4-25-59.png,3,0
2023-08-17 04:26:05.072855,img/buahbatu/buahbatu-8-17 4-26-5.png,3,0
2023-08-17 04:26:10.499271,img/buahbatu/buahbatu-8-17 4-26-10.png,3,0
2023-08-17 04:26:30.946996,img/buahbatu_timur/buahbatu_timur-8-17 4-26-30.png,3,0
2023-08-17 04:26:36.300843,img/buahbatu_timur/buahbatu_timur-8-17 4-26-36.png,3,0
2023-08-17 04:26:41.675910,img/buahbatu_timur/buahbatu_timur-8-17 4-26-41.png,3,0
2023-08-17 04:27:02.070619,img/buahbatu_selatan/buahbatu_selatan-8-17 4-27-2.png,3,0
2023-08-17 04:27:07.459104,img/buahbatu_selatan/buahbatu_selatan-8-17 4-27-7.png,3,0
2023-08-17 04:27:12.879689,img/buahbatu_selatan/buahbatu_selatan-8-17 4-27-12.png,3,0
2023-08-17 04:27:33.306144,img/buahbatu_barat/buahbatu_barat-8-17 4-27-33.png,3,0
2023-08-17 04:27:38.718100,img/buahbatu_barat/buahbatu_barat-8-17 4-27-38.png,3,0
2023-08-17 04:27:44.146416,img/buahbatu_barat/buahbatu_barat-8-17 4-27-44.png,3,0
2023-08-17 04:28:04.565303,img/buahbatu_utara/buahbatu_utara-8-17 4-28-4.png,3,0
2023-08-17 04:28:09.906570,img/buahbatu_utara/buahbatu_utara-8-17 4-28-9.png,3,0
2023-08-17 04:28:15.256094,img/buahbatu_utara/buahbatu_utara-8-17 4-28-15.png,3,0
2023-08-17 04:28:35.634651,img/batununggal/batununggal-8-17 4-28-35.png,3,0
2023-08-17 04:28:41.095709,img/batununggal/batununggal-8-17 4-28-41.png,3,0
2023-08-17 04:28:46.541853,img/batununggal/batununggal-8-17 4-28-46.png,3,0
2023-08-17 04:29:06.998751,img/batununggal_barat/batununggal_barat-8-17 4-29-6.png,3,0
2023-08-17 04:29:12.382336,img/batununggal_barat/batununggal_barat-8-17 4-29-12.png,3,0
2023-08-17 04:29:17.875862,img/batununggal_barat/batununggal_barat-8-17 4-29-17.png,3,0
2023-08-17 04:29:38.355672,img/toha/toha-8-17 4-29-38.png,3,0
2023-08-17 04:29:43.810486,img/toha/toha-8-17 4-29-43.png,3,0
2023-08-17 04:29:49.257719,img/toha/toha-8-17 4-29-49.png,3,0
2023-08-17 04:30:09.717037,img/toha_barat/toha_barat-8-17 4-30-9.png,3,0
2023-08-17 04:30:15.119892,img/toha_barat/toha_barat-8-17 4-30-15.png,3,0
2023-08-17 04:30:20.485961,img/toha_barat/toha_barat-8-17 4-30-20.png,3,0
2023-08-17 04:30:40.934111,img/toha_selatan/toha_selatan-8-17 4-30-40.png,3,0
2023-08-17 04:30:46.348409,img/toha_selatan/toha_selatan-8-17 4-30-46.png,3,0
2023-08-17 04:30:51.758622,img/toha_selatan/toha_selatan-8-17 4-30-51.png,3,0
2023-08-17 04:31:12.141821,img/toha_utara/toha_utara-8-17 4-31-12.png,3,0
2023-08-17 04:31:17.518053,img/toha_utara/toha_utara-8-17 4-31-17.png,3,0
2023-08-17 04:31:22.899886,img/toha_utara/toha_utara-8-17 4-31-22.png,3,0
2023-08-17 04:31:43.247121,img/toha_timur/toha_timur-8-17 4-31-43.png,3,0
2023-08-17 04:31:48.492781,img/toha_timur/toha_timur-8-17 4-31-48.png,3,0
2023-08-17 04:31:53.760786,img/toha_timur/toha_timur-8-17 4-31-53.png,3,0
2023-08-17 04:32:14.061031,img/cibaduyut/cibaduyut-8-17 4-32-14.png,3,0
2023-08-17 04:32:19.450295,img/cibaduyut/cibaduyut-8-17 4-32-19.png,3,0
2023-08-17 04:32:24.864327,img/cibaduyut/cibaduyut-8-17 4-32-24.png,3,0
2023-08-17 04:32:45.320127,img/kopo/kopo-8-17 4-32-45.png,3,0
2023-08-17 04:32:50.701768,img/kopo/kopo-8-17 4-32-50.png,3,0
2023-08-17 04:32:56.074619,img/kopo/kopo-8-17 4-32-56.png,3,0
2023-08-17 04:33:16.471158,img/pasirkoja_selatan/pasirkoja_selatan-8-17 4-33-16.png,3,0
2023-08-17 04:33:21.952442,img/pasirkoja_selatan/pasirkoja_selatan-8-17 4-33-21.png,3,0
2023-08-17 04:33:27.400894,img/pasirkoja_selatan/pasirkoja_selatan-8-17 4-33-27.png,3,0
2023-08-17 04:33:47.908225,img/pasirkoja_barat/pasirkoja_barat-8-17 4-33-47.png,3,0
2023-08-17 04:33:53.362861,img/pasirkoja_barat/pasirkoja_barat-8-17 4-33-53.png,3,0
2023-08-17 04:33:58.795617,img/pasirkoja_barat/pasirkoja_barat-8-17 4-33-58.png,3,0
2023-08-17 04:34:19.211456,img/pasirkoja_utara/pasirkoja_utara-8-17 4-34-19.png,3,0
2023-08-17 04:34:24.627133,img/pasirkoja_utara/pasirkoja_utara-8-17 4-34-24.png,3,0
2023-08-17 04:34:30.051991,img/pasirkoja_utara/pasirkoja_utara-8-17 4-34-30.png,3,0
2023-08-17 04:34:50.432222,img/cibeureum/cibeureum-8-17 4-34-50.png,3,0
2023-08-17 04:34:55.955493,img/cibeureum/cibeureum-8-17 4-34-55.png,3,0
2023-08-17 04:35:01.455830,img/cibeureum/cibeureum-8-17 4-35-1.png,3,0
2023-08-17 04:50:33.864737,img/gedebage_timur/gedebage_timur-8-17 4-50-33.png,3,0
2023-08-17 04:50:39.304231,img/gedebage_timur/gedebage_timur-8-17 4-50-39.png,3,0
2023-08-17 04:50:44.747693,img/gedebage_timur/gedebage_timur-8-17 4-50-44.png,3,0
2023-08-17 04:51:05.170443,img/gedebage_barat/gedebage_barat-8-17 4-51-5.png,3,0
2023-08-17 04:51:10.500627,img/gedebage_barat/gedebage_barat-8-17 4-51-10.png,3,0
2023-08-17 04:51:15.860556,img/gedebage_barat/gedebage_barat-8-17 4-51-15.png,3,0
2023-08-17 04:51:36.265041,img/gedebage_selatan/gedebage_selatan-8-17 4-51-36.png,3,0
2023-08-17 04:51:41.642498,img/gedebage_selatan/gedebage_selatan-8-17 4-51-41.png,3,0
2023-08-17 04:51:47.044066,img/gedebage_selatan/gedebage_selatan-8-17 4-51-47.png,3,0
2023-08-17 04:52:07.473897,img/gedebage_utara/gedebage_utara-8-17 4-52-7.png,3,0
2023-08-17 04:52:12.946656,img/gedebage_utara/gedebage_utara-8-17 4-52-12.png,3,0
2023-08-17 04:52:18.396231,img/gedebage_utara/gedebage_utara-8-17 4-52-18.png,3,0
2023-08-17 04:52:38.829927,img/samsat/samsat-8-17 4-52-38.png,3,0
2023-08-17 04:52:44.204485,img/samsat/samsat-8-17 4-52-44.png,3,0
2023-08-17 04:52:49.595739,img/samsat/samsat-8-17 4-52-49.png,3,0
2023-08-17 04:53:09.981603,img/samsat_barat/samsat_barat-8-17 4-53-9.png,3,0
2023-08-17 04:53:15.368930,img/samsat_barat/samsat_barat-8-17 4-53-15.png,3,0
2023-08-17 04:53:20.751329,img/samsat_barat/samsat_barat-8-17 4-53-20.png,3,0
2023-08-17 04:53:41.115185,img/samsat_selatan/samsat_selatan-8-17 4-53-41.png,3,0
2023-08-17 04:53:46.536939,img/samsat_selatan/samsat_selatan-8-17 4-53-46.png,3,0
2023-08-17 04:53:51.991672,img/samsat_selatan/samsat_selatan-8-17 4-53-51.png,3,0
2023-08-17 04:54:12.466126,img/samsat_utara/samsat_utara-8-17 4-54-12.png,3,0
2023-08-17 04:54:17.773020,img/samsat_utara/samsat_utara-8-17 4-54-17.png,3,0
2023-08-17 04:54:23.090386,img/samsat_utara/samsat_utara-8-17 4-54-23.png,3,0
2023-08-17 04:54:43.395753,img/buahbatu/buahbatu-8-17 4-54-43.png,3,0
2023-08-17 04:54:48.831574,img/buahbatu/buahbatu-8-17 4-54-48.png,3,0
2023-08-17 04:54:54.255841,img/buahbatu/buahbatu-8-17 4-54-54.png,3,0
2023-08-17 04:55:14.689054,img/buahbatu_timur/buahbatu_timur-8-17 4-55-14.png,3,0
2023-08-17 04:55:20.027729,img/buahbatu_timur/buahbatu_timur-8-17 4-55-20.png,3,0
2023-08-17 04:55:25.348285,img/buahbatu_timur/buahbatu_timur-8-17 4-55-25.png,3,0
2023-08-17 04:55:45.664992,img/buahbatu_selatan/buahbatu_selatan-8-17 4-55-45.png,3,0
2023-08-17 04:55:51.051423,img/buahbatu_selatan/buahbatu_selatan-8-17 4-55-51.png,3,0
2023-08-17 04:55:56.432570,img/buahbatu_selatan/buahbatu_selatan-8-17 4-55-56.png,3,0
2023-08-17 04:56:16.873896,img/buahbatu_barat/buahbatu_barat-8-17 4-56-16.png,3,0
2023-08-17 04:56:22.222956,img/buahbatu_barat/buahbatu_barat-8-17 4-56-22.png,3,0
2023-08-17 04:56:27.569868,img/buahbatu_barat/buahbatu_barat-8-17 4-56-27.png,3,0
